source	target
35480864	36136212
35480910	36136212
35481057	36136212
35916396	36136212
35933978	36136212
35934056	36136212
35935503	36136212
35936936	36136212
35941871	36136212
35942010	36136212
35983982	36136212
35984315	36136212
35984799	36136212
35984864	36136212
36046129	36136212
36068900	36136212
36072558	36136212
36072603	36136212
36072750	36136212
36072795	36136212
36119548	36136212
36119790	36136212
36120143	36136212
36120466	36136212
36120706	36136212
36136344	36136212
36137031	36136212
36137401	36136212
36137511	36136212
36138434	36136212
36138684	36136212
36146472	36136212
36146524	36136212
36321883	36136212
36378684	36136212
36470719	36136212
36528492	36136212
36780358	36136212
37073763	36136212
37074589	36136212
37074608	36136212
37074724	36136212
37078083	36136212
37078345	36136212
37096694	36136212
37098169	36136212
37098360	36136212
37098600	36136212
37572945	36136212
38032144	36136212
38073408	36136212
38140123	36136212
38358591	36136212
38358698	36136212
38359540	36136212
38359634	36136212
38369770	36136212
38369912	36136212
38772207	36136212
43836147	36136212
43836339	36136212
47448538	36136212
47620128	36136212
47776838	36136212
48195696	36136212
48226601	36136212
48249187	36136212
48258594	36136212
48301384	36136212
48515928	36136212
48594932	36136212
49046683	36136212
49048753	36136212
49070998	36136212
49121821	36136212
49165717	36136212
49312556	36136212
49312770	36136212
50203708	36136212
50368471	36136212
50437978	36136212
52085281	36136212
56603655	36136212
56608478	36136212
56649453	36136212
56649496	36136212
56649519	36136212
57407652	36136212
57407666	36136212
57408850	36136212
57412906	36136212
2622778	36136505
2798984	36136505
3146107	36136505
3731371	36136505
3882907	36136505
4875908	36136505
5043974	36136505
5337385	36136505
5358133	36136505
5428995	36136505
5627264	36136505
5670428	36136505
5687045	36136505
5737948	36136505
5813483	36136505
5994481	36136505
6121812	36136505
6245010	36136505
6267135	36136505
6275210	36136505
6361521	36136505
6383696	36136505
6439176	36136505
6463460	36136505
6476161	36136505
6479096	36136505
6479827	36136505
6494852	36136505
6542893	36136505
6656708	36136505
6662538	36136505
6725281	36136505
6731758	36136505
6789108	36136505
6809325	36136505
6812121	36136505
10364096	36136505
10390840	36136505
10403848	36136505
10403863	36136505
10668487	36136505
10688270	36136505
10704387	36136505
10730290	36136505
10957734	36136505
11349706	36136505
11481137	36136505
11644678	36136505
11723059	36136505
11760342	36136505
11794236	36136505
11903572	36136505
11968127	36136505
12131771	36136505
12953216	36136505
13221480	36136505
13392599	36136505
13595502	36136505
13664617	36136505
13697585	36136505
13731580	36136505
13750109	36136505
14051552	36136505
14097551	36136505
14172619	36136505
14900818	36136505
29607489	36136505
34281736	36136505
34370014	36136505
34488847	36136505
34766738	36136505
34766778	36136505
34766800	36136505
34766865	36136505
34766952	36136505
34767077	36136505
35150716	36136505
35263352	36136505
35359844	36136505
35480864	36136505
35480910	36136505
35932438	36136505
35932996	36136505
35933147	36136505
35933230	36136505
35933259	36136505
35933841	36136505
35933946	36136505
35934056	36136505
35934129	36136505
35934564	36136505
35934565	36136505
35934764	36136505
35935001	36136505
36072750	36136505
36072752	36136505
36073270	36136505
36121661	36136505
36121678	36136505
36121975	36136505
36136506	36136505
36136561	36136505
36136673	36136505
36136794	36136505
36137091	36136505
36137615	36136505
36138024	36136505
36138067	36136505
36146740	36136505
36146753	36136505
36146754	36136505
36147034	36136505
36147277	36136505
36147981	36136505
36351192	36136505
37047342	36136505
37052714	36136505
37052721	36136505
37073763	36136505
37078345	36136505
37078417	36136505
37096340	36136505
37097817	36136505
37117425	36136505
37504960	36136505
38005575	36136505
38032144	36136505
38164555	36136505
38306298	36136505
38358591	36136505
38359540	36136505
38369912	36136505
38369924	36136505
38394730	36136505
38701393	36136505
38772206	36136505
39181322	36136505
39740662	36136505
43835223	36136505
43836424	36136505
44362777	36136505
47594687	36136505
47637651	36136505
47693542	36136505
48195696	36136505
48220420	36136505
48263461	36136505
49998692	36136505
56100585	36136505
56549119	36136505
57382870	36136505
57382871	36136505
57382872	36136505
57407569	36136505
57407666	36136505
57408044	36136505
57408119	36136505
57408426	36136505
57413574	36136505
5033768	36137694
5987063	36137694
6201939	36137694
6247332	36137694
6672169	36137694
6754644	36137694
6981834	36137694
10533208	36137694
11484216	36137694
11725172	36137694
12159481	36137694
13635042	36137694
13656298	36137694
14902393	36137694
15186319	36137694
28544114	36137694
29160480	36137694
30273788	36137694
32969169	36137694
34292209	36137694
34487879	36137694
34649194	36137694
34766954	36137694
34767094	36137694
35263931	36137694
35372157	36137694
35754438	36137694
35937886	36137694
35941986	36137694
35942033	36137694
35942039	36137694
35962924	36137694
36046698	36137694
36073149	36137694
36073612	36137694
36121338	36137694
36137785	36137694
36259602	36137694
36259785	36137694
36321943	36137694
36371333	36137694
37048597	36137694
37082094	36137694
37096937	36137694
37097051	36137694
37099669	36137694
37103574	36137694
37573316	36137694
37605023	36137694
37873945	36137694
38051352	36137694
38359608	36137694
38359626	36137694
38606314	36137694
46350339	36137694
46350442	36137694
47463000	36137694
47732724	36137694
47778323	36137694
47780229	36137694
47876526	36137694
47900492	36137694
47909954	36137694
48840111	36137694
49212162	36137694
49446697	36137694
49804064	36137694
49999281	36137694
49999355	36137694
56020487	36137694
56615099	36137694
57409372	36137694
5452568	36138262
6332350	36138262
6703007	36138262
6783968	36138262
7036518	36138262
10308965	36138262
10657702	36138262
11252697	36138262
12331204	36138262
12891965	36138262
13505247	36138262
15190845	36138262
28179940	36138262
30349485	36138262
34489094	36138262
34766956	36138262
35985341	36138262
36069186	36138262
36121973	36138262
36590822	36138262
37048671	36138262
37078915	36138262
37096660	36138262
38358698	36138262
38601594	36138262
38607143	36138262
38616167	36138262
40892648	36138262
46350906	36138262
47747196	36138262
49121821	36138262
50004838	36138262
50119987	36138262
56193477	36138262
56610373	36138262
56610686	36138262
57408660	36138262
57408944	36138262
57416129	36138262
3393750	36146524
3846188	36146524
3865123	36146524
3866371	36146524
5300488	36146524
5331794	36146524
5337385	36146524
5596530	36146524
5638689	36146524
5900194	36146524
6348154	36146524
6383696	36146524
6485315	36146524
6564944	36146524
6711580	36146524
6754890	36146524
6789359	36146524
6789586	36146524
6814447	36146524
6828465	36146524
6867074	36146524
6978579	36146524
10063658	36146524
10069291	36146524
10206702	36146524
10282729	36146524
10313066	36146524
10730290	36146524
11159762	36146524
11235201	36146524
11349706	36146524
11411247	36146524
11492054	36146524
11596102	36146524
11764060	36146524
11794236	36146524
11821639	36146524
11968127	36146524
12482017	36146524
12646844	36146524
12772699	36146524
13596314	36146524
13621390	36146524
13722331	36146524
14069182	36146524
14313000	36146524
16561713	36146524
25105202	36146524
33031001	36146524
34024044	36146524
34024138	36146524
34091110	36146524
34488879	36146524
34766979	36146524
34767075	36146524
35371472	36146524
35774065	36146524
35774795	36146524
35934056	36146524
35935215	36146524
35935237	36146524
35935907	36146524
35941105	36146524
35941223	36146524
35941515	36146524
35984748	36146524
35984799	36146524
36072795	36146524
36073040	36146524
36073270	36146524
36120693	36146524
36120706	36146524
36120808	36146524
36121050	36146524
36137402	36146524
36137511	36146524
36138262	36146524
36147537	36146524
36251871	36146524
36320843	36146524
36321883	36146524
36323301	36146524
36371344	36146524
37047583	36146524
37048671	36146524
37073763	36146524
37078083	36146524
37094314	36146524
37096609	36146524
37098169	36146524
37098360	36146524
37098748	36146524
37327926	36146524
38032144	36146524
38051384	36146524
38358698	36146524
38369912	36146524
38394730	36146524
38702305	36146524
38772206	36146524
39173532	36146524
40375108	36146524
41388942	36146524
43836339	36146524
43836424	36146524
47627302	36146524
48157026	36146524
48263461	36146524
48310914	36146524
48312894	36146524
48348194	36146524
49999371	36146524
50403848	36146524
52710500	36146524
55577936	36146524
56603554	36146524
56615099	36146524
57398755	36146524
57407666	36146524
57409186	36146524
57409704	36146524
57413574	36146524
6332350	36259148
6703007	36259148
37099510	36259148
56610953	36259148
5812299	36321883
6978579	36321883
7036518	36321883
11181075	36321883
11422549	36321883
11492054	36321883
14604514	36321883
15083317	36321883
22240914	36321883
29546243	36321883
34470798	36321883
35391740	36321883
35775066	36321883
35941755	36321883
35941811	36321883
36121661	36321883
36372519	36321883
37040903	36321883
37103525	36321883
38606886	36321883
46350813	36321883
47785235	36321883
49466771	36321883
49999383	36321883
50321092	36321883
56603554	36321883
57159845	36321883
57408660	36321883
50321092	36323301
16549950	36371344
39193024	36371344
51253921	36371344
57409411	36371344
5317485	37052795
5445381	37052795
5870404	37052795
6525918	37052795
6567192	37052795
6567712	37052795
7027871	37052795
10657702	37052795
10948193	37052795
11411247	37052795
11412713	37052795
12921622	37052795
13406078	37052795
16548850	37052795
25161510	37052795
29546243	37052795
30349485	37052795
30639723	37052795
31127843	37052795
31672551	37052795
32090510	37052795
32218227	37052795
32600083	37052795
33353829	37052795
34040319	37052795
34049069	37052795
34091110	37052795
34091379	37052795
34166833	37052795
34291376	37052795
34291575	37052795
34292376	37052795
34489203	37052795
34489205	37052795
34649152	37052795
34766892	37052795
35372188	37052795
35481057	37052795
35481180	37052795
35937708	37052795
36069186	37052795
36073609	37052795
36121165	37052795
36138684	37052795
36190963	37052795
36195532	37052795
36195596	37052795
36195844	37052795
36196482	37052795
36261753	37052795
36264283	37052795
36268103	37052795
36268332	37052795
37126021	37052795
37503968	37052795
37505137	37052795
38140123	37052795
38357856	37052795
45913744	37052795
46350813	37052795
47089618	37052795
47667397	37052795
47747196	37052795
49121821	37052795
49496001	37052795
50228123	37052795
50403848	37052795
53373918	37052795
53670806	37052795
55530111	37052795
55927846	37052795
56603554	37052795
57382871	37052795
57408500	37052795
57409141	37052795
57409939	37052795
57416129	37052795
3146107	37073763
5031547	37073763
5317485	37073763
5323123	37073763
5718302	37073763
5747841	37073763
6457955	37073763
6494852	37073763
6516547	37073763
6696283	37073763
6705467	37073763
6745163	37073763
6788003	37073763
6809774	37073763
6972394	37073763
6979751	37073763
10046232	37073763
10233186	37073763
10364096	37073763
10406977	37073763
10493250	37073763
11108715	37073763
11522507	37073763
11709507	37073763
12646844	37073763
12709593	37073763
13249123	37073763
13711247	37073763
13873500	37073763
14326389	37073763
31485509	37073763
33852645	37073763
34115453	37073763
34488953	37073763
34488993	37073763
34489131	37073763
34489244	37073763
34632686	37073763
34766795	37073763
34766868	37073763
34766892	37073763
34766941	37073763
34766976	37073763
35481180	37073763
35934427	37073763
35935302	37073763
35935796	37073763
35937347	37073763
36046465	37073763
36069186	37073763
36138684	37073763
36265078	37073763
36321105	37073763
37047544	37073763
37053538	37073763
37074030	37073763
37074347	37073763
37095189	37073763
37095501	37073763
37099160	37073763
37117364	37073763
37117397	37073763
38074109	37073763
38074247	37073763
38357856	37073763
38359573	37073763
38369924	37073763
38607612	37073763
38772207	37073763
38795386	37073763
39170158	37073763
43836147	37073763
43837028	37073763
46350813	37073763
47825578	37073763
47930369	37073763
49765423	37073763
50004884	37073763
51383936	37073763
52333056	37073763
56279044	37073763
56606675	37073763
56615265	37073763
56615275	37073763
57408500	37073763
5452486	37079118
5641153	37079118
6349570	37079118
6712740	37079118
6770524	37079118
6943887	37079118
7033258	37079118
10500387	37079118
10717981	37079118
11422549	37079118
13548022	37079118
13611450	37079118
14026275	37079118
14603712	37079118
14909661	37079118
24703396	37079118
28181131	37079118
28542751	37079118
28543205	37079118
29599030	37079118
29600439	37079118
30271434	37079118
34032154	37079118
34091473	37079118
34115395	37079118
34451364	37079118
34952796	37079118
35481130	37079118
35860719	37079118
35937665	37079118
35941637	37079118
35941882	37079118
35941919	37079118
35941931	37079118
35941985	37079118
35985306	37079118
36046757	37079118
36139279	37079118
36139612	37079118
36323130	37079118
36352827	37079118
37040903	37079118
37062693	37079118
37079139	37079118
37079276	37079118
37079278	37079118
37079475	37079118
37089453	37079118
37096661	37079118
37096668	37079118
37096987	37079118
37117699	37079118
37505069	37079118
37631236	37079118
38601987	37079118
38606345	37079118
38617417	37079118
38731686	37079118
39198476	37079118
41278342	37079118
43390515	37079118
45913744	37079118
47388147	37079118
47673546	37079118
47808037	37079118
47954784	37079118
47988311	37079118
48020088	37079118
48342272	37079118
48370672	37079118
48442378	37079118
48515645	37079118
48822296	37079118
49120598	37079118
49120856	37079118
49282264	37079118
49466775	37079118
49613152	37079118
49673710	37079118
49682332	37079118
49690693	37079118
49703733	37079118
50054113	37079118
50119964	37079118
50120166	37079118
50286413	37079118
50287065	37079118
50287118	37079118
50287963	37079118
50321088	37079118
50393886	37079118
50407172	37079118
56543944	37079118
56547453	37079118
56558221	37079118
56595410	37079118
56596522	37079118
56610491	37079118
56610578	37079118
56615176	37079118
56650878	37079118
57396736	37079118
57397663	37079118
57399848	37079118
57408636	37079118
57408899	37079118
57409046	37079118
57409849	37079118
57410765	37079118
57412725	37079118
57564100	37079118
3881631	37094248
4983435	37094248
5481719	37094248
6868883	37094248
13914951	37094248
14150205	37094248
14603650	37094248
31565608	37094248
34039751	37094248
34488897	37094248
34488950	37094248
34584880	37094248
34648873	37094248
34766826	37094248
34766852	37094248
34766910	37094248
34766996	37094248
35459998	37094248
35480735	37094248
35941871	37094248
35984943	37094248
36068550	37094248
36138646	37094248
36321103	37094248
37047583	37094248
37047835	37094248
37074591	37094248
37799037	37094248
37652420	37096340
38606374	37096340
14044358	37096513
14192859	37096513
15087444	37096513
29546243	37096513
34767028	37096513
34767055	37096513
35936731	37096513
35937439	37096513
35937708	37096513
35985341	37096513
36121895	37096513
36138726	37096513
37048357	37096513
37099510	37096513
38140123	37096513
49496001	37096513
50119941	37096513
57410058	37096513
37099669	37097098
57409147	37097098
4336578	37098360
6802990	37098360
6887359	37098360
12403719	37098360
12666847	37098360
28541770	37098360
31700970	37098360
34710754	37098360
38075378	37098360
37505414	37098988
14604514	37099510
34767082	37099510
35775066	37099510
35937904	37099510
48213727	37099510
50119941	37099510
50120185	37099510
56548918	37099510
49049761	37126021
50321059	37126021
57409704	37126021
57418168	37126021
2798984	37500737
3704385	37500737
3719060	37500737
5331794	37500737
5337385	37500737
5358133	37500737
5437337	37500737
5475887	37500737
5596530	37500737
5737948	37500737
5755836	37500737
5813483	37500737
5870404	37500737
6267135	37500737
6383777	37500737
6525918	37500737
6567192	37500737
6567712	37500737
6662538	37500737
6696283	37500737
6711580	37500737
6789586	37500737
6814447	37500737
6978579	37500737
10063658	37500737
10069291	37500737
10403848	37500737
10404858	37500737
11139716	37500737
11293937	37500737
11349706	37500737
11412713	37500737
11481137	37500737
11492054	37500737
11606938	37500737
12921622	37500737
12953216	37500737
12968445	37500737
13099648	37500737
13198496	37500737
13374795	37500737
13621390	37500737
13697585	37500737
13704480	37500737
13711247	37500737
13750109	37500737
15181984	37500737
29546243	37500737
32150149	37500737
34040319	37500737
34090093	37500737
34420582	37500737
34489201	37500737
34489202	37500737
34489203	37500737
34766892	37500737
34766952	37500737
34767031	37500737
34951179	37500737
35774685	37500737
35871379	37500737
35932996	37500737
35933946	37500737
35933978	37500737
35934056	37500737
35935503	37500737
35935907	37500737
35937439	37500737
35937708	37500737
35984799	37500737
36046129	37500737
36072750	37500737
36072752	37500737
36120095	37500737
36120808	37500737
36136506	37500737
36136673	37500737
36138067	37500737
36138224	37500737
36146524	37500737
36321883	37500737
36323301	37500737
36367943	37500737
36371344	37500737
37047428	37500737
37048671	37500737
37073763	37500737
37078083	37500737
37078345	37500737
37096029	37500737
37097817	37500737
37117397	37500737
37117425	37500737
37126021	37500737
37327468	37500737
37504550	37500737
37504960	37500737
37504991	37500737
37505072	37500737
37505137	37500737
37735525	37500737
38032144	37500737
38076672	37500737
38357856	37500737
38358591	37500737
38358698	37500737
38359540	37500737
38369912	37500737
38772202	37500737
38772206	37500737
43836339	37500737
44362777	37500737
46350813	37500737
47089618	37500737
47617943	37500737
47776838	37500737
48136914	37500737
48213727	37500737
48249187	37500737
48637522	37500737
49121821	37500737
49496001	37500737
50120185	37500737
50228123	37500737
52710500	37500737
56279044	37500737
56549119	37500737
56603554	37500737
56609699	37500737
57382871	37500737
57405394	37500737
57407652	37500737
57407666	37500737
57410058	37500737
57413572	37500737
57413574	37500737
57416129	37500737
35937904	37505137
45916040	37505137
47752180	37505137
48824869	37505137
49765444	37505137
50403848	37505137
53373918	37505137
57409141	37505137
57412071	37505137
57418168	37505137
2833172	38029535
3750780	38029535
3809291	38029535
4188060	38029535
4804243	38029535
5107932	38029535
5316929	38029535
5517406	38029535
5590416	38029535
6112179	38029535
6253445	38029535
6541278	38029535
6592351	38029535
6676246	38029535
6677418	38029535
6713690	38029535
6793550	38029535
6908509	38029535
6953301	38029535
6967865	38029535
6975033	38029535
6989305	38029535
7003635	38029535
7033768	38029535
10330176	38029535
10674753	38029535
10861815	38029535
11404255	38029535
11524871	38029535
11724252	38029535
13006624	38029535
13520594	38029535
23297950	38029535
34090093	38029535
34143240	38029535
34143885	38029535
34434737	38029535
34489209	38029535
34492412	38029535
34766528	38029535
34766658	38029535
34783999	38029535
34950426	38029535
35916396	38029535
35916438	38029535
35940140	38029535
35940812	38029535
36064596	38029535
36194940	38029535
36347936	38029535
36353277	38029535
36377840	38029535
36470397	38029535
37078083	38029535
37117397	38029535
37799224	38029535
38073408	38029535
38074109	38029535
38140531	38029535
38309885	38029535
38363043	38029535
38369770	38029535
38394547	38029535
39164141	38029535
39182125	38029535
47752633	38029535
47776838	38029535
47814870	38029535
47832046	38029535
48136914	38029535
48249187	38029535
48301384	38029535
49135260	38029535
56544123	38029535
57159845	38029535
57407652	38029535
12655815	38032144
15083317	38032144
34488953	38032144
36137401	38032144
35937708	38140123
5452568	38357856
10233186	38357856
11236878	38357856
14604045	38357856
16548850	38357856
29187662	38357856
30638398	38357856
30639723	38357856
34040319	38357856
34292159	38357856
34489202	38357856
35481180	38357856
35663299	38357856
36073609	38357856
36190963	38357856
36372519	38357856
37079296	38357856
37505016	38357856
37505137	38357856
46350813	38357856
47747196	38357856
50228123	38357856
50403848	38357856
53373918	38357856
57382871	38357856
57408500	38357856
57409939	38357856
57418168	38357856
3520247	38358591
3882907	38358591
5300744	38358591
5331794	38358591
5627264	38358591
5687045	38358591
5737948	38358591
6233888	38358591
6383696	38358591
6656708	38358591
6662538	38358591
6725281	38358591
6725860	38358591
6778097	38358591
6798279	38358591
6809774	38358591
7026965	38358591
10391665	38358591
10403848	38358591
10433608	38358591
10704387	38358591
10730290	38358591
11968127	38358591
11998330	38358591
12403719	38358591
13409385	38358591
13545823	38358591
13621390	38358591
13697585	38358591
13722331	38358591
14900657	38358591
31545788	38358591
34024044	38358591
34489066	38358591
34766671	38358591
34766738	38358591
34766803	38358591
34766952	38358591
34767028	38358591
35480864	38358591
35774065	38358591
35896321	38358591
35933335	38358591
35933420	38358591
35934091	38358591
35934539	38358591
35934564	38358591
35935907	38358591
36073114	38358591
36121873	38358591
36136794	38358591
36136989	38358591
36138224	38358591
36146740	38358591
36146754	38358591
36261753	38358591
36367982	38358591
36371282	38358591
36768072	38358591
37047007	38358591
37052714	38358591
37073763	38358591
37096329	38358591
37097817	38358591
37327926	38358591
38073730	38358591
38074752	38358591
38359544	38358591
38394730	38358591
38394731	38358591
38701393	38358591
38702152	38358591
38702305	38358591
38702575	38358591
39202737	38358591
39740662	38358591
41388942	38358591
43836424	38358591
44362777	38358591
47594687	38358591
47776838	38358591
47891451	38358591
47914665	38358591
48263461	38358591
48301384	38358591
48536499	38358591
48726451	38358591
49998678	38358591
54134040	38358591
57407736	38358591
57408119	38358591
10404858	38358698
11139716	38358698
11236878	38358698
11644678	38358698
12953216	38358698
14192859	38358698
14604433	38358698
15093578	38358698
29470925	38358698
30349485	38358698
31485509	38358698
34489200	38358698
34489201	38358698
34489205	38358698
34767028	38358698
35372188	38358698
35937708	38358698
35937783	38358698
35937904	38358698
36073609	38358698
36121895	38358698
36121995	38358698
37038744	38358698
37079296	38358698
37096864	38358698
37099413	38358698
37099510	38358698
37504960	38358698
37505137	38358698
43843847	38358698
47693542	38358698
47747196	38358698
48213727	38358698
49312429	38358698
49998905	38358698
50004892	38358698
50119941	38358698
50120185	38358698
50286643	38358698
50321100	38358698
54448746	38358698
56279044	38358698
56548918	38358698
56610747	38358698
56650018	38358698
57396281	38358698
57408275	38358698
57408850	38358698
57409141	38358698
57410058	38358698
2798984	38359540
3704018	38359540
4563328	38359540
4874753	38359540
5166122	38359540
5231481	38359540
5337385	38359540
5726230	38359540
5782166	38359540
5804815	38359540
5836466	38359540
6245010	38359540
6329399	38359540
6361521	38359540
6383696	38359540
6479096	38359540
6502933	38359540
6514199	38359540
6542551	38359540
6628336	38359540
6629865	38359540
6639372	38359540
6643278	38359540
6662538	38359540
6668733	38359540
6725281	38359540
6729715	38359540
6753910	38359540
6763912	38359540
6778097	38359540
6791158	38359540
6798279	38359540
6809325	38359540
6809512	38359540
6812127	38359540
6814447	38359540
6982833	38359540
10077289	38359540
10403848	38359540
10679210	38359540
10704387	38359540
10799792	38359540
10920535	38359540
11052237	38359540
11075492	38359540
11110077	38359540
11290500	38359540
11481137	38359540
11677072	38359540
11723059	38359540
11767308	38359540
11794236	38359540
11998330	38359540
12403719	38359540
12772699	38359540
12908275	38359540
13006504	38359540
13033575	38359540
13068231	38359540
13382053	38359540
13596314	38359540
13621390	38359540
13722331	38359540
14893795	38359540
14900657	38359540
28185964	38359540
31398409	38359540
31485509	38359540
31545788	38359540
34024044	38359540
34115453	38359540
34393416	38359540
34488847	38359540
34489206	38359540
34491803	38359540
34626421	38359540
34684727	38359540
34725163	38359540
34766715	38359540
34766843	38359540
34766867	38359540
34767028	38359540
34950404	38359540
35263146	38359540
35442122	38359540
35480864	38359540
35480910	38359540
35774065	38359540
35774685	38359540
35859552	38359540
35896321	38359540
35933302	38359540
35933335	38359540
35934056	38359540
35935302	38359540
35935907	38359540
35937436	38359540
35985049	38359540
36046443	38359540
36072795	38359540
36073114	38359540
36073490	38359540
36120199	38359540
36120873	38359540
36139682	38359540
36147115	38359540
36321055	38359540
36321706	38359540
36322884	38359540
36354394	38359540
36370170	38359540
36378448	38359540
37047428	38359540
37047544	38359540
37052714	38359540
37073763	38359540
37074589	38359540
37078081	38359540
37078083	38359540
37078345	38359540
37078828	38359540
37080986	38359540
37097817	38359540
37098209	38359540
37117397	38359540
37327926	38359540
37328154	38359540
37572945	38359540
37618309	38359540
38074109	38359540
38140093	38359540
38306298	38359540
38359544	38359540
38359568	38359540
38359573	38359540
38369924	38359540
38394730	38359540
38607096	38359540
38611741	38359540
39208292	38359540
39740662	38359540
40171357	38359540
41388942	38359540
43835192	38359540
43836339	38359540
43836424	38359540
43837028	38359540
43843868	38359540
43982922	38359540
46350813	38359540
47594687	38359540
47667551	38359540
47693542	38359540
47776838	38359540
47785235	38359540
47842728	38359540
48002354	38359540
48195696	38359540
48213727	38359540
48263461	38359540
48301384	38359540
48311066	38359540
49054547	38359540
49057167	38359540
49070980	38359540
49070998	38359540
49856938	38359540
54134040	38359540
55577936	38359540
56603554	38359540
57382872	38359540
57407666	38359540
57407736	38359540
57408480	38359540
57409874	38359540
2592513	38369770
3186770	38369770
3533660	38369770
4217119	38369770
4804243	38369770
4804718	38369770
5031547	38369770
5107932	38369770
5331794	38369770
5437337	38369770
5481962	38369770
5891319	38369770
5922688	38369770
6515965	38369770
6516547	38369770
6528697	38369770
6629865	38369770
6733315	38369770
6736354	38369770
6748637	38369770
6750345	38369770
6754890	38369770
6789586	38369770
6798892	38369770
6809774	38369770
6814447	38369770
6898039	38369770
7028803	38369770
10046232	38369770
10177522	38369770
10178850	38369770
10674753	38369770
11012384	38369770
11376251	38369770
11408279	38369770
11709507	38369770
11723059	38369770
11992033	38369770
12110719	38369770
13053792	38369770
13198496	38369770
13378351	38369770
14056744	38369770
14318653	38369770
14888305	38369770
14893795	38369770
28128019	38369770
30091688	38369770
33031001	38369770
34035086	38369770
34090093	38369770
34289817	38369770
34420582	38369770
34488957	38369770
34491730	38369770
34491803	38369770
34492412	38369770
34493023	38369770
34766658	38369770
34766795	38369770
34766840	38369770
35261751	38369770
35932343	38369770
35933082	38369770
35933230	38369770
35933335	38369770
35933587	38369770
35933635	38369770
35935237	38369770
35935302	38369770
35941223	38369770
35984315	38369770
36068347	38369770
36072750	38369770
36120095	38369770
36120144	38369770
36120199	38369770
36120466	38369770
36120624	38369770
36136442	38369770
36136890	38369770
36146524	38369770
36378684	38369770
37073763	38369770
37078083	38369770
37079237	38369770
37097098	38369770
37097797	38369770
37117262	38369770
37117397	38369770
37134531	38369770
37327926	38369770
37572945	38369770
38032144	38369770
38051420	38369770
38072894	38369770
38073186	38369770
38074684	38369770
38358591	38369770
38359540	38369770
38359573	38369770
38384465	38369770
38702012	38369770
38729484	38369770
40227025	38369770
41118095	38369770
43837052	38369770
44894819	38369770
47755028	38369770
47776838	38369770
47814870	38369770
48348194	38369770
49046683	38369770
49129300	38369770
49765423	38369770
50403848	38369770
56549007	38369770
56549119	38369770
5029005	38369912
5031547	38369912
5086217	38369912
5130901	38369912
5317485	38369912
5452568	38369912
5475887	38369912
5524426	38369912
5578310	38369912
5596530	38369912
5813483	38369912
5843674	38369912
5864575	38369912
6267135	38369912
6383777	38369912
6394837	38369912
6479827	38369912
6508291	38369912
6544008	38369912
6567192	38369912
6679688	38369912
6713707	38369912
6731215	38369912
6782570	38369912
6797295	38369912
6805923	38369912
6816539	38369912
6926538	38369912
7036518	38369912
10108426	38369912
10233186	38369912
10349412	38369912
10403863	38369912
10404858	38369912
10428252	38369912
10688667	38369912
11108715	38369912
11216478	38369912
11236878	38369912
11412713	38369912
11606938	38369912
12423110	38369912
12646844	38369912
12772699	38369912
12906154	38369912
12953216	38369912
13563751	38369912
13569273	38369912
13711247	38369912
13751828	38369912
14044358	38369912
14046662	38369912
14056744	38369912
14192859	38369912
14604045	38369912
14604433	38369912
14604536	38369912
14900818	38369912
14902248	38369912
14906669	38369912
15083316	38369912
15093578	38369912
28179940	38369912
29546243	38369912
29546254	38369912
30349485	38369912
33822251	38369912
34024044	38369912
34032154	38369912
34292286	38369912
34489141	38369912
34489198	38369912
34489207	38369912
34492412	38369912
34685162	38369912
34685276	38369912
34766892	38369912
34766893	38369912
34766916	38369912
34766934	38369912
34766941	38369912
34766945	38369912
34766956	38369912
34767000	38369912
34767028	38369912
34767044	38369912
34767055	38369912
34821417	38369912
35481061	38369912
35663299	38369912
35774685	38369912
35860392	38369912
35876458	38369912
35876519	38369912
35935503	38369912
35935642	38369912
35935753	38369912
35936594	38369912
35936731	38369912
35937408	38369912
35937904	38369912
35941575	38369912
35941789	38369912
35941865	38369912
35941954	38369912
35963070	38369912
36046653	38369912
36068900	38369912
36069137	38369912
36073270	38369912
36073402	38369912
36121005	38369912
36121165	38369912
36121657	38369912
36121661	38369912
36121866	38369912
36121975	38369912
36121995	38369912
36138067	38369912
36138194	38369912
36138262	38369912
36138726	38369912
36139156	38369912
36147537	38369912
36147582	38369912
36147981	38369912
36172761	38369912
36195844	38369912
36264283	38369912
36266378	38369912
36268332	38369912
36321883	38369912
36323301	38369912
36350761	38369912
36352325	38369912
36352817	38369912
36353031	38369912
36370124	38369912
36371344	38369912
36372519	38369912
36378420	38369912
36378423	38369912
36470719	38369912
37048671	38369912
37074589	38369912
37079296	38369912
37096659	38369912
37096694	38369912
37097281	38369912
37098360	38369912
37098893	38369912
37099510	38369912
37327926	38369912
37503949	38369912
37504676	38369912
37505275	38369912
37623352	38369912
38075310	38369912
38075984	38369912
38076672	38369912
38140123	38369912
38312551	38369912
38357856	38369912
38358698	38369912
38605827	38369912
38607612	38369912
38611741	38369912
38615984	38369912
38702797	38369912
39363984	38369912
43836339	38369912
43837028	38369912
46350422	38369912
47089618	38369912
47594687	38369912
47667397	38369912
47747196	38369912
47785235	38369912
48195696	38369912
48214723	38369912
48258594	38369912
48312894	38369912
48570810	38369912
48809890	38369912
49133621	38369912
49138510	38369912
49627694	38369912
49765423	38369912
50203708	38369912
50286643	38369912
50321100	38369912
50407174	38369912
51988000	38369912
52954018	38369912
